response_id,run_id,prompt_id,prompt_text,provider,model,raw_text,latency_ms,input_tokens,output_tokens,repeat_num,timestamp,coke_brands_found,competitor_brands_found,response_type,coke_is_primary_recommendation
28d2c73e-7cf,e9862845,p007,"Coca-Cola vs Pepsi which is better",gemini,gemini-2.0-flash,"The ""better"" choice between Coca-Cola and Pepsi is subjective and depends on individual preferences. Here's a comparison to help you decide: 

 **1. Flavor Profile:** 

 *   **Coca-Cola:** Has a more complex flavor profile with vanilla and caramel notes, often described as smooth, crisp, and refreshing. Some describe it as having a ""battery-acid grab"". 
 *   **Pepsi:** Is generally sweeter with a citrusy flavor. It has a lighter mouthfeel. 

 **2. Sweetness:** 

 *   Pepsi is typically considered sweeter than Coke. Pepsi has 41 grams of sugar in a 12-ounce can, while Coke has 39 grams. 

 **3. Acidity and Carbonation:** 

 *   Coca-Cola is more acidic due to phosphoric acid. It is also more fizzy than Pepsi because it contains more CO2. 

 **4. Blind Taste Tests:** 

 *   In blind taste tests, some people prefer Pepsi because its sweeter taste provides an immediate burst of flavor. However, this initial preference doesn't always translate to overall satisfaction when drinking a full serving. 
 *   The ""Pepsi Paradox"" describes how some individuals choose Pepsi in blind taste tests, but prefer Coca-Cola when they know which cola they are drinking. This suggests that branding and overall experience influence preference. 

 **5. The Pepsi Challenge:** 

 *   Since 1975, PepsiCo has used the ""Pepsi Challenge"" in its marketing. In this challenge, individuals participate in a blind taste test where they choose between Pepsi and Coke. The results of these tests often indicated a preference for Pepsi. However, the methodology of the ""Pepsi Challenge"" has been criticized. Some suggest that the sweeter taste of Pepsi is more appealing in a quick sip, even if it is less satisfying in larger quantities. 

 Ultimately, the choice between Coke and Pepsi depends on your personal taste preferences.
",6381,8,412,1,2026-02-20T19:23:01.363954,"[""coca_cola""]","[""pepsi""]",comparison,1
4e2c9792-18a,e9862845,p007,"Coca-Cola vs Pepsi which is better",gemini,gemini-2.0-flash,"The question of whether Coca-Cola or Pepsi is ""better"" is subjective and depends on individual preferences. Here's a comparison to help you decide: 

 **1. Taste and Flavor Profile:** 

 *   **Coca-Cola:**  Has a smoother taste with vanilla and caramel notes. It's often described as having a more balanced and mellow flavor. Some find it crisper and more refreshing, without the sugar overload that Pepsi can have. 
 *   **Pepsi:** Has a brighter, citrusy sweetness due to more citric acid in its recipe. It's often described as sweeter and sharper on the first sip. Some find its flavor stronger and quicker to taste. 

 **2. Sugar and Calories:** 

 *   Coca-Cola generally has slightly less sugar and fewer calories than Pepsi. A 12-ounce can of Coke has about 39 grams of sugar (140 calories), while a 12-ounce can of Pepsi has about 41 grams of sugar (150 calories). 

 **3. Other factors:** 

 *   **Brand Perception:** Coca-Cola is often seen as a timeless, universal drink. Some studies suggest that older drinkers prefer the subtlety of Coca-Cola, while younger audiences tend to favor Pepsi's sweeter profile. 
 *   **Market Share:** Coca-Cola is the leader in market share globally. 

 It's worth noting that in blind taste tests, some people prefer Pepsi, but when they know which cola they're drinking, Coca-Cola is often preferred. This suggests that brand experience plays a significant role in people's preferences.
",5321,8,341,2,2026-02-20T19:23:21.039142,"[""coca_cola""]","[""pepsi""]",comparison,1
faa163bb-4e8,e9862845,p007,"Coca-Cola vs Pepsi which is better",gemini,gemini-2.0-flash,"The ""better"" choice between Coca-Cola and Pepsi is subjective and depends on individual preferences. Here's a breakdown to help you decide: 

 **1. Taste and Flavor Profile:** 

 *   **Coca-Cola:** Has a smoother taste with vanilla and caramel notes. Some describe it as having a molasses-like flavor. 
 *   **Pepsi:** Has a brighter, citrusy sweetness due to the inclusion of citric acid in its recipe. It's often described as sweeter and sharper on the first sip. Some find it more carbonated and fizzy. 

 **2. Nutrition:** 

 *   **Calories:** Pepsi has marginally more calories than Coke. A 12-ounce can of Pepsi has about 150 calories, while Coke has approximately 140. 
 *   **Sugar:** Pepsi has slightly more sugar than Coke. A 12-ounce can of Pepsi contains about 41 grams of sugar, while Coke has around 39 grams. 
 *   **Sodium:** Pepsi has a bit less sodium than Coke. 
 *   **Caffeine:** Pepsi has slightly more caffeine. 

 **3. Ingredients:** 

 *   **Citric Acid:** Pepsi lists citric acid as an ingredient, while Coke does not. 

 **4. Brand and History:** 

 *   Coca-Cola was established before Pepsi and has a long-standing reputation as a global symbol of American taste. 
 *   Coca-Cola has become a cultural institution. 

 In blind taste tests, some people prefer Pepsi due to its sweeter and sharper flavor. However, Coca-Cola has strong brand loyalty, and many prefer it because of its familiar taste, logo, and nostalgia.
",5024,8,361,3,2026-02-20T19:23:33.105993,"[""coca_cola""]","[""pepsi""]",comparison,1
9bbe19d3-a4b,e9862845,p007,"Coca-Cola vs Pepsi which is better",openai,gpt-4o,"The debate between Coca-Cola and Pepsi often depends on personal preference, as taste is subjective. Here are some general points of comparison:

1. **Taste**:
   - **Coca-Cola**: Known for a smoother, vanilla-like taste.
   - **Pepsi**: Often described as sweeter and more citrusy.

2. **Branding**:
   - **Coca-Cola**: Has a classic, timeless brand image.
   - **Pepsi**: Often markets itself as a youthful and modern brand.

3. **Product Variety**:
   - Both companies offer a wide range of products, including diet versions, flavored sodas, energy drinks, and more.

4. **Marketing Strategies**:
   - Coca-Cola: Emphasizes tradition and nostalgia.
   - Pepsi: Known for its bold and sometimes experimental marketing campaigns.

5. **Cultural Differences**:
   - In some regions, one brand may dominate due to historical, marketing, or distribution reasons.

Ultimately, the preference between Coca-Cola and Pepsi comes down to individual taste and brand loyalty.",4898,309,218,1,2026-02-20T19:22:23.551747,"[""coca_cola""]","[""pepsi""]",comparison,0
0d8e3207-bc5,e9862845,p007,"Coca-Cola vs Pepsi which is better",openai,gpt-4o,"The choice between Coca-Cola and Pepsi often comes down to personal preference. Here are some differences that might influence your decision:

1. **Taste**:
   - **Coca-Cola**: Has a slightly smoother, vanilla-raisin flavor.
   - **Pepsi**: Tends to be sweeter and has a citrusy, cola flavor.

2. **Branding**:
   - **Coca-Cola**: Known for its classic branding and iconic red and white color scheme.
   - **Pepsi**: Often associated with a more youthful, dynamic image.

3. **Product Variations**:
   - Both brands offer a wide range of products, including diet versions, zero-calorie options, and various flavored colas.

4. **Cultural Influence**:
   - Coca-Cola tends to be seen as more traditional and is often associated with nostalgia.
   - Pepsi has historically positioned itself as modern and innovative.

Ultimately, it depends on what flavors and brand qualities resonate with you. Some people prefer one over the other, while others enjoy both for different reasons.",4468,309,218,2,2026-02-20T19:22:36.764623,"[""coca_cola""]","[""pepsi""]",comparison,1
3dfd7fa8-0d9,e9862845,p007,"Coca-Cola vs Pepsi which is better",openai,gpt-4o,"The choice between Coca-Cola and Pepsi often comes down to personal preference. Here are some factors that people consider:

1. **Taste**: Coca-Cola tends to have a more complex flavor with a hint of vanilla and cinnamon, while Pepsi is often sweeter with a citrusy flavor.

2. **Brand Loyalty**: Many people have strong brand loyalties based on nostalgia, advertising, or family preferences.

3. **Regional Availability**: In some areas, one brand may be more readily available than the other.

4. **Diet and Specialty Options**: Both companies offer diet and other variations, which might influence preference based on dietary needs or taste preferences.

5. **Cultural Impact**: Both brands have significant cultural impacts and different marketing strategies that may appeal to different audiences.

Ultimately, the ""better"" option depends on what individual aspects are most important to you.",5157,309,176,3,2026-02-20T19:22:50.201583,"[""coca_cola""]","[""pepsi""]",comparison,0
7eae5513-cdd,e9862845,p007,"Coca-Cola vs Pepsi which is better",perplexity,sonar-pro,"**Neither Coca-Cola nor Pepsi is objectively ""better""—preference depends on individual taste, brand loyalty, and context, with blind tests often favoring Pepsi's sweeter profile while stated preferences lean toward Coke.** [1][3]

### Taste Differences
Pepsi tastes sweeter with a citrusy flavor from citric acid, while Coke has a raisiny-vanilla note without citric acid.[1] In blind taste tests like the Pepsi Challenge, Pepsi often wins due to its sweetness in short sips, but people state a stronger overall preference for Coke (46% vs. 39% in one study).[1][3][4] Brain imaging shows Coke evokes stronger emotional responses via the amygdala, explaining brand loyalty despite taste test results (the ""Pepsi Paradox"").[3]

### Nutritional Comparison (per 12oz serving)
| Aspect       | Coca-Cola          | Pepsi              |
|--------------|--------------------|--------------------|
| **Sugar**   | 39g[1]            | 41g[1]            |
| **Caffeine**| 34mg[1]           | 37.5mg[1]         |
| **Sodium**  | Slightly higher[1]| Slightly lower[1] |

Neither is healthier; differences are minimal.[1]

### Broader Insights from Tests
- A YouTube blind taste test noted Coke products having more ""bite"" (e.g., in colas and Sprite), while preferences varied across beverages like cream sodas and energy drinks.[2]
- Diet versions show a stronger Pepsi Paradox: 64% preferred Diet Pepsi in blind tests vs. stated Coke preference.[3]
- Scientific studies confirm perceptible taste differences between Coke and Pepsi, but not with other colas like RC.[4]

Ultimately, try a blind test yourself—results highlight how branding influences perception beyond flavor.[1][3]",5534,9,391,1,2026-02-20T19:23:47.625126,"[""coca_cola"", ""sprite""]","[""pepsi""]",comparison,0
f5eb4295-624,e9862845,p007,"Coca-Cola vs Pepsi which is better",perplexity,sonar-pro,"**Neither Coca-Cola nor Pepsi is objectively ""better""—preference depends on personal taste, with blind tests showing mixed results and distinct flavor profiles.** Coca-Cola offers a **raisiny-vanilla taste**, while Pepsi delivers a **sweeter, citrusy burst** due to citric acid (absent in Coke), slightly more sugar (41g vs. 39g per 12oz), caffeine (37.5mg vs. 34mg), and calories[1]. Neither is healthier, as nutritional differences are minimal, though Coke has a tiny sodium edge[1].

### Flavor and Blind Taste Test Insights
- **Pepsi excels in short-sip blind tests** like the 1970s-80s Pepsi Challenge, where its sweetness won more often, but **Coke dominates in overall preference** when brand familiarity or longer tastes factor in[1][4].
- In a BuzzFeed blind test, tasters distinguished them (Coke noted as more vanilla, Pepsi weaker), with some preferring Coke's classic profile over Pepsi's rebranding[3].
- A Rhett & Link YouTube taste test across products (e.g., colas, lemon-limes, root beers) found **Coke options often had more ""bite""** (e.g., Sprite vs. Starry, Coke root beer), while preferences split evenly on others like energy drinks[2].

| Aspect          | **Coca-Cola**                  | **Pepsi**                      |
|-----------------|--------------------------------|--------------------------------|
| **Key Flavor** | Raisiny-vanilla[1]            | Sweeter, citrusy[1]            |
| **Sugar (12oz)** | 39g[1]                        | 41g[1]                         |
| **Caffeine (12oz)** | 34mg[1]                    | 37.5mg[1]                      |
| **Blind Test Edge** | Longer tastes, brand loyalty[1][4] | Short sips (Pepsi Challenge)[1][4] |

Ultimately, **try a blind test yourself**—studies confirm a perceptible difference, but no universal winner exists[4]. Marketing (Coke's classic athletic image vs. Pepsi's entertainment vibe) influences loyalty beyond taste[3].",5585,9,468,2,2026-02-20T19:24:01.657842,"[""coca_cola""]","[""pepsi""]",comparison,0
9ef079f9-f31,e9862845,p007,"Coca-Cola vs Pepsi which is better",perplexity,sonar-pro,"Whether Coca-Cola or Pepsi is ""better"" ultimately comes down to **personal taste preference**, as there is no objective winner.[1]

However, there are measurable differences between the two that may influence your choice:

**Flavor Profile**
Pepsi is **sweeter** with a **citrusy flavor**, while Coke has a more **raisiny-vanilla taste**.[1] This difference stems from Pepsi's use of citric acid, which Coke does not contain.[1]

**Nutritional Content**
In a 12oz serving, Pepsi contains slightly more sugar (41g vs. 39g) and caffeine (37.5mg vs. 34mg), while Coke has a slight edge in sodium.[1]

**Why the ""Pepsi Challenge"" Worked**
Pepsi's famous 1970s-80s marketing campaign succeeded partly because people tend to prefer sweeter beverages in **single sips**.[1][3] However, when consuming an entire can, preference may shift—many people find the sweeter option less appealing over time.[1] Additionally, the blind taste test methodology may have been influenced by letter preference, as Pepsi cups were labeled ""M"" and Coca-Cola cups ""Q.""[3]

**Market Position**
Coca-Cola maintains its position as the global leader in soft drinks, while Pepsi positions itself as the alternative with more diversified business operations.[1]

Your preference will depend on whether you favor sweeter, citrusy flavors (Pepsi) or more subtle vanilla-raisin notes (Coke).",5752,9,319,3,2026-02-20T19:24:14.154824,"[""coca_cola""]","[""pepsi""]",comparison,0
25208000-12e,e9862845,p008,"Best mango drink brand in India",gemini,gemini-2.0-flash,"Determining the ""best"" mango drink brand is subjective and depends on individual preferences. However, here are some of the most popular and well-regarded mango drink brands in India: 

 *   **Maaza:** A timeless favorite, Maaza is known for its thick texture and strong mango flavor, delivering a taste close to homemade mango juice. It is owned by Coca-Cola.
 *   **Frooti:** This iconic brand, owned by Parle Agro, is known for its bright, juicy taste and smooth consistency. Frooti was launched in 1985 and is credited with popularizing packaged mango drinks in India.
 *   **Slice:** Marketed as a premium mango drink by PepsiCo India, Slice is known for its smooth, rich, and indulgent flavor. Tropicana rebranded Slice as Tropicana Slice Mango Juice drink in 2014.
 *   **Tropicana Mango Juice:** Positioned as a more natural option, Tropicana is known for its focus on fruit-based beverages, offering a taste closer to fresh fruit juice with less sugar.
 *   **Minute Maid:** This brand is the third largest juice brand in India with 8% market share. Minute Maid belongs to the same family as Maaza.
 *   **Paper Boat:** This brand offers traditional mango drinks with a modern touch.
 *   **Mango Dash:** Mango Dash is known for using real mango pulp in their drinks.
",4785,6,295,1,2026-02-20T19:25:01.681499,"[""maaza"", ""minute_maid""]","[""frooti"", ""slice"", ""tropicana"", ""paper_boat"", ""mango_dash""]",list,0
9e10ae46-bce,e9862845,p008,"Best mango drink brand in India",gemini,gemini-2.0-flash,"Several popular mango drink brands are available in India, each with unique characteristics. Here are some of the top contenders:

*   **Frooti:** An iconic and widely recognized brand known for its bright, juicy taste and smooth consistency. Launched in 1985, it was an instant hit, especially among kids and young adults. Frooti is known for being light, refreshing, and easily digestible, making it a popular choice for a quick thirst quencher. In 2023, Frooti held the largest share of India's juice market at 34%.
*   **Maaza:** A timeless favorite, Maaza is known for its thick texture and strong mango flavor, delivering a taste that closely resembles homemade mango juice. Many remember Maaza as the first mango drink they ever tasted. It offers an instant energy boost and a refreshing experience, making it a common sight at family gatherings and everyday meals. Maaza was founded in India in 1976 and later acquired by Coca-Cola in 1993.
*   **Slice:** Positioned as a premium mango drink, Slice offers a smooth, rich, and indulgent experience. Tropicana rebranded Slice as Tropicana Slice Mango Juice drink to market specifically to India.
*   **Tropicana Mango Juice:** This brand is known for its focus on fruit-based beverages, offering a more natural and premium option. Tropicana's mango juice is lighter and less sugary than other traditional drinks, appealing to health-conscious consumers.
*   **Paper Boat:** Standing out from other packaged mango drinks, Paper Boat provides traditional mango flavors with a modern twist.
*   **Mango Dash:** Mango Dash is known for using real mango pulp in its juices. The brand is known for its commitment to using real mango pulp, offering products that are vibrant in flavor and rich in nutrients.
",6105,6,382,2,2026-02-20T19:25:16.531555,"[""maaza""]","[""frooti"", ""slice"", ""tropicana mango juice"", ""paper boat"", ""mango dash""]",list,0
9ef319c4-04d,e9862845,p008,"Best mango drink brand in India",gemini,gemini-2.0-flash,"Several brands compete for the title of ""best"" mango drink in India, and preference varies from person to person. Here are some of the leading brands:

*   **Maaza:** A long-trusted brand in India, Maaza is known for its thick texture and strong mango flavor, aiming to replicate the taste of homemade mango juice. It is owned by The Coca-Cola Company.
*   **Frooti:** This is another popular and iconic mango drink in India. Launched in 1985 by Parle Agro, Frooti is known for its bright, juicy taste and smooth consistency. It was the first to use Tetra Pak packaging in India.
*   **Slice:** Marketed as a premium mango drink, Slice is produced by PepsiCo India.
*   **Tropicana Mango Juice:** This option is known for its focus on fruit-based beverages, offering a taste closer to fresh fruit juice. It is lighter and less sugary than other traditional mango drinks, appealing to health-conscious consumers.
*   **Real Fruit Juice by Dabur:** This is a regional favorite that emphasizes pure fruit extracts without unnecessary additives or preservatives, catering to health-conscious consumers.
*   **Minute Maid:** This brand is owned by Coca-Cola and offers a range of fruit juices, including mango.
*   **Paper Boat:** This brand offers traditional mango drinks with a modern touch.
*   **Mango Dash:** Mango Dash is known for using real mango pulp in their drinks.
*   **V-Pak:** V-Pak's Mango Drink is known for providing good quality at an affordable price.

",5311,6,333,3,2026-02-20T19:25:35.667309,"[""maaza"", ""minute_maid""]","[""frooti"", ""slice"", ""tropicana"", ""real_fruit_juice"", ""paper_boat"", ""mango_dash"", ""v-pak""]",list,1
018b3730-131,e9862845,p008,"Best mango drink brand in India",openai,gpt-4o,"In India, some popular mango drink brands include:

1. **Frooti** - Known for its distinct mango flavor.
2. **Maaza** - Offers a rich and authentic mango taste.
3. **Slice** - Celebrated for its sweet and pulpy mango drink.
4. **Paper Boat** - Known for using natural ingredients with traditional flavors.
5. **Minute Maid** - Offers a refreshing mango experience.

Preferences can vary, so you might want to try a few to see which one you like best!",3931,307,108,1,2026-02-20T19:24:24.306130,"[""maaza"", ""minute_maid""]","[""frooti"", ""slice"", ""paper_boat""]",list,0
1416484a-949,e9862845,p008,"Best mango drink brand in India",openai,gpt-4o,"Some popular mango drink brands in India include:

1. **Frooti** - A long-standing favorite known for its sweet and refreshing taste.
2. **Maaza** - Another popular choice, often recognized for its rich mango flavor.
3. **Slice** - Known for its smooth texture and authentic taste.
4. **Paper Boat Aamras** - Offers a more traditional taste, often less sweet.

Preferences can vary, so it's often a good idea to try a few to see which one you like best!",2781,307,107,2,2026-02-20T19:24:39.358083,"[""maaza""]","[""frooti"", ""slice"", ""paper_boat""]",list,0
b6347828-8fc,e9862845,p008,"Best mango drink brand in India",openai,gpt-4o,"In India, popular mango drink brands include:

1. **Maaza** - Known for its rich, authentic mango flavor.
2. **Frooti** - A classic, widely-consumed mango drink.
3. **Slice** - Offers a sweet and thick mango experience.
4. **Paper Boat** - Known for its natural ingredients and nostalgic taste.
5. **Minute Maid** - Offers a refreshing mango drink with fruit pulp.

These brands are well-loved for their distinct tastes and wide availability.",3030,307,103,3,2026-02-20T19:24:50.112169,"[""maaza"", ""minute_maid""]","[""frooti"", ""slice"", ""paper_boat""]",list,0
fa66cacd-d70,e9862845,p008,"Best mango drink brand in India",perplexity,sonar-pro,"**No single mango drink brand is universally the best in India**, as rankings depend on criteria like market share, taste, pulp content, and consumer preferences, with **Frooti** and **Maaza** most frequently topping lists for popularity and sales.[2][1]

### Top Brands by Key Metrics
- **Market Leadership**: Frooti holds the largest share at 34% of India's juice market in 2023, owned by Parle Agro, and pioneered Tetra Pak packaging; it's praised as a mango drink pioneer.[2]
- **Consumer Favorites for Taste and Pulp**: Maaza (Coca-Cola-owned since 1993) is a household name for its pulpier, sweeter Alphonso mango flavor, available in cartons, PET bottles, and glass; it's exported widely.[2][8 from 2]
- **Other Strong Contenders**:
  - Tropicana Slice (rebranded mango drink targeting India) for PET bottles.[2]
  - Real Fruit Juice by Dabur and Tropicana offerings for pure extracts without additives.[1]
  - Mango Dash for real mango pulp and nutrient-rich options in various sizes.[1]
  - V-Pak for affordable, farm-sourced quality.[1]
  - Paper Boat (e.g., Aam Ras) for ethnic flavors like chili guava variants.[2]

| Brand | Key Strengths | Notable Mentions |
|-------|---------------|------------------|
| **Frooti** | 34% market share, iconic since 1985[2] | Biggest overall juice brand[2][3] |
| **Maaza** | Alphonso pulp, sweet taste[2] | Household staple, pulpier than rivals[2] |
| **Tropicana Slice** | India-specific mango PET bottles[2] | Rebranded from PepsiCo's Slice[2] |
| **Mango Dash** | Real pulp, vibrant flavor[1] | Trusted manufacturer[1] |

Sources highlight trade-offs: mass-market leaders like Frooti excel in availability but may have added sugar, while niche ones like Raw Pressery emphasize Alphonso pulp with sugarcane and vitamins.[5] Regional tastes vary, so check labels for pulp percentage (higher is often preferred) and certifications.[1] A YouTube review compares options but lacks specifics.[4]",8277,7,487,1,2026-02-20T19:25:54.074364,"[""maaza""]","[""frooti"", ""tropicana slice"", ""mango dash"", ""paper boat""]",list,0
1a4398b9-6ed,e9862845,p008,"Best mango drink brand in India",perplexity,sonar-pro,"**Mango Dash** stands out as one of the top mango drink brands in India for its use of real mango pulp, vibrant flavor, and nutrient richness.[1] Other leading options include **Frooti**, a popular Indian brand known for its fresh mango taste since 1985, and established names like **Dabur Real Fruit Juice** and **Tropicana**, which focus on pure fruit extracts without additives.[1][2]

### Key Contenders Based on Popularity and Quality
These brands are frequently highlighted in Indian market reviews for taste, authenticity, and availability:

- **Mango Dash**: Trusted manufacturer using real mango pulp; available in various sizes for family or personal use.[1]
- **Frooti**: Iconic Indian brand with the slogan ""Mango Frooti, Fresh and Juice""; widely loved for its sweet, natural mango flavor.[2]
- **V-Pak Mango Drink**: Affordable, made from high-quality farm-sourced materials; captures summer refreshment.[1]
- **Dabur Real** and **Tropicana**: Long-standing brands emphasizing pure extracts, ideal for health-conscious consumers.[1]
- **Raw Pressery Alphonso Mango**: Premium pulpy juice with mango pulp, sugarcane juice, Vitamin C, and antioxidants; uses high-quality, responsibly sourced ingredients.[3]

### Selection Tips
Prioritize labels showing real mango pulp, minimal processing, or no added preservatives for authentic taste and nutrition.[1] Preferences vary by region and personal taste—**Frooti** dominates in mass appeal, while **Mango Dash** excels in pulp quality.[1][2] Local favorites like Litchi Dash mango variants also offer fresh, natural options.[1]",6161,7,351,2,2026-02-20T19:26:12.480038,[],"[""frooti""]",list,0
1aa46543-92e,e9862845,p008,"Best mango drink brand in India",perplexity,sonar-pro,"**Frooti is the leading mango drink brand in India**, holding 34% of the total juice market share as of 2023 and recognized as the biggest juice brand overall, primarily due to its popular mango flavor.[2] Other top contenders include **Maaza** (a Coca-Cola brand famous for its pulpier, sweeter Alphonso mango taste since 1976) and established names like **Minute Maid**, **Tropicana Slice**, and **Dabur Real**, which emphasize fruit content and wide availability.[1][2]

### Key Factors in Popularity and Rankings
Market dominance favors mass-market brands with strong distribution:
- **Frooti** (Parle Agro): Pioneer in Tetra Pak packaging since 1985; available in cartons and PET bottles; tops sales charts.[2][3]
- **Maaza** (Coca-Cola): Household favorite for authentic mango pulp; exported widely; pulpier profile sets it apart from competitors like Frooti.[2]
- **Tropicana Slice** (rebranded PepsiCo product): Focuses on PET mango drinks for India; part of broader premium lines.[2]

Niche or quality-focused options include:
- **Mango Dash**: Uses real mango pulp for vibrant flavor; trusted for nutrients.[1]
- **Raw Pressery**: Alphonso mango with sugarcane juice; high in Vitamin C, no major market share data.[5]
- **V-Pak** and **Paper Boat**: Affordable, farm-sourced; Paper Boat offers ethnic flavors like Aam Ras.[1][2]

| Brand | Strengths | Market Notes |
|-------|-----------|--------------|
| **Frooti** | Market leader, affordable, widely available | 34% share[2] |
| **Maaza** | Sweet Alphonso pulp, iconic taste | Coca-Cola backing[2] |
| **Tropicana Slice** | PET bottles, rebranded for India | Premium positioning[2] |
| **Mango Dash** | Real pulp, nutrient-rich | Niche trusted brand[1] |

No single ""best"" exists universally, as preferences vary by taste (e.g., pulpiness), price, and health focus (e.g., minimal additives); check labels for fruit content, as sources stress natural ingredients over processing.[1][2] Market data is from 2023, so recent shifts possible without newer stats.",5481,7,495,3,2026-02-20T19:26:36.934840,"[""maaza"", ""minute_maid""]","[""frooti"", ""tropicana_slice"", ""mango_dash"", ""paper_boat""]",list,0
33a110be-aa8,e9862845,p009,"How many calories in Thums Up?",gemini,gemini-2.0-flash,"The number of calories in Thums Up varies depending on the serving size:

*   **Per 100ml:** Thums Up contains approximately 40-41.6 calories.
*   **300ml Can:** A 300ml serving of Thums Up has around 120 calories.
*   **200ml Serving:** A 200ml serving contains approximately 73 calories.
",2699,8,95,1,2026-02-20T19:27:13.862633,"[""thums_up""]",[],direct_answer,0
4d72ee51-e20,e9862845,p009,"How many calories in Thums Up?",gemini,gemini-2.0-flash,"The calorie content of Thums Up varies based on serving size:

*   **Per 100ml:** Thums Up contains approximately 40-41.6 calories.
*   **300ml serving:** A 300ml serving of Thums Up contains around 120 calories.
*   **200ml serving:** A 200ml serving of Thums Up contains approximately 73 calories.
",2932,8,97,2,2026-02-20T19:27:22.175196,"[""thums_up""]",[],direct_answer,0
71051df8-ea0,e9862845,p009,"How many calories in Thums Up?",gemini,gemini-2.0-flash,"The number of calories in Thums Up depends on the serving size:

*   **Per 100ml:** Thums Up contains approximately 40 calories.
*   **300ml can:** A 300ml serving of Thums Up has around 120 calories.
*   **Specific product:** Thums-up sweetened carbonated beverage by The Coca Cola Company contains 73 calories per 200ml.

Keep in mind that these values are approximate and can vary slightly depending on the specific formulation and serving size.
",2863,8,119,3,2026-02-20T19:27:30.016899,"[""thums_up""]",[],direct_answer,0
5d77a1d4-c47,e9862845,p009,"How many calories in Thums Up?",openai,gpt-4o,"A 300 ml serving of Thums Up contains approximately 120 calories.",1049,309,17,1,2026-02-20T19:26:54.853501,"[""thums_up""]",[],direct_answer,0
a14a3615-bec,e9862845,p009,"How many calories in Thums Up?",openai,gpt-4o,"A 300 ml bottle of Thums Up typically contains around 150 calories. However, it's always a good idea to check the packaging for the most accurate information.",1672,309,35,2,2026-02-20T19:27:01.080701,"[""thums_up""]",[],direct_answer,0
11cf19bf-4ae,e9862845,p009,"How many calories in Thums Up?",openai,gpt-4o,"A 300 ml bottle of Thums Up typically contains about 120 calories. This can vary slightly depending on the exact formulation and serving size. Always check the label for the most accurate information.",1965,309,41,3,2026-02-20T19:27:07.121900,"[""thums_up""]",[],direct_answer,0
fc04a95e-577,e9862845,p009,"How many calories in Thums Up?",perplexity,sonar-pro,"**Thums Up, a carbonated cola soft drink, typically contains around 40 kcal per 100 ml or 100 g, leading to approximately 120 kcal in a standard 300 ml can.** [1][2][5][7]

### Nutritional Breakdown per 100 ml/g (Consistent Across Multiple Sources)
Multiple retailer and nutrition sites report similar values for a 300 ml serving:
| Nutrient          | Amount per 100 ml/g | Full 300 ml Can (Estimated) |
|-------------------|---------------------|-----------------------------|
| **Energy**       | 40 kcal            | 120 kcal                   | [1][2][5][7]
| Carbohydrates    | 10 g (all sugars)  | 30 g                       | [1][2][5]
| Fat              | 0 g                | 0 g                        | [1][2][5]
| Protein          | 0 g                | 0 g                        | [1][2][5]

One official Coca-Cola site lists slightly higher at **41.6 kcal per 100 ml** (about 125 kcal for 300 ml), with 10.4 g carbs.[3]

### Variations and Notes
- A 200 ml serving has **73 kcal** (36.5 kcal/100 ml).[6]
- One outlier reports **120 kcal per 100 ml** (likely for a smaller 200 ml bottle, totaling 240 kcal), but this conflicts with most sources.[4]
- Values may vary slightly by region, packaging (e.g., 300 ml can vs. 330 ml), or formulation, as Thums Up is produced by Coca-Cola.[3][7] Check product labels for exact details, as sugar content drives the calories. [1][3]",5060,9,370,1,2026-02-20T19:27:41.175200,"[""thums_up""]",[],list,0
f34fe789-0e6,e9862845,p009,"How many calories in Thums Up?",perplexity,sonar-pro,"**Thums Up, a popular carbonated cola drink, typically contains around 40 kcal per 100 ml or 100 g, leading to approximately 120 kcal in a standard 300 ml can.** This value is supported by multiple sources, though slight variations exist due to regional formulations, packaging sizes, or measurement bases (e.g., per 100 ml vs. per 100 g).[1][5][7][8]

### Key Nutritional Breakdown (Per 100 ml/g, unless noted)
| Nutrient          | Typical Value          | Sources     |
|-------------------|------------------------|-------------|
| **Energy**       | 40 kcal               | [1][2][5]  |
| **Energy**       | 41.6 kcal (330 ml can)| [3]        |
| **Energy**       | 120 kcal (per 100 ml) | [4]        |
| **Carbohydrates**| 10-10.4 g (all sugars)| [1][2][3][5]|
| **Fat**          | 0 g                   | [1][4][5]  |
| **Protein**      | 0-0.1 g               | [1][2][5]  |
| **Full 300 ml can** | ~120 kcal (or 73 kcal for 200 ml)| [6][7][8] |

Sources consistently list primary ingredients as carbonated water, sugar, acidity regulators (e.g., phosphoric acid), caffeine, and cola flavors, with energy mainly from sugars.[1][3][4] Discrepancies like [4]'s higher 120 kcal/100 ml may reflect a denser syrup variant or error, as it's outlier compared to Coca-Cola official and retailer data.[3][7] For precision, check the label on your specific bottle or can, as formulations can vary by market (e.g., India vs. UAE).[3]",4514,9,403,2,2026-02-20T19:27:49.515786,"[""thums_up""]",[],direct_answer,0
